session_id,timestamp,item_id,caetgory,label
29621,2014-04-04T00:56:30.403Z,169,0,False
29621,2014-04-04T00:56:53.336Z,184,0,False
29621,2014-04-04T00:57:59.894Z,6712,0,False
29621,2014-04-04T00:58:24.152Z,6347,0,False
29621,2014-04-04T01:01:18.621Z,5666,0,False
31928,2014-04-03T19:37:53.757Z,5345,0,False
31928,2014-04-03T19:39:42.540Z,6216,0,False
31928,2014-04-03T19:42:24.238Z,152,0,False
31928,2014-04-03T19:47:50.535Z,152,0,False
31399,2014-04-07T15:58:23.524Z,1308,0,False
31399,2014-04-07T15:59:03.845Z,4345,0,False
31399,2014-04-07T16:07:37.448Z,6472,0,False
31399,2014-04-07T16:07:46.106Z,6472,0,False
31399,2014-04-07T16:08:00.631Z,6472,0,False
30828,2014-04-03T17:15:16.624Z,7083,0,False
30828,2014-04-03T17:16:21.155Z,7083,0,False
30828,2014-04-03T17:16:43.097Z,6553,0,False
30828,2014-04-03T17:17:02.261Z,6553,0,False
30828,2014-04-03T17:20:54.211Z,5955,0,False
30828,2014-04-03T17:24:39.520Z,6608,0,False
30828,2014-04-03T17:24:57.984Z,6708,0,False
30828,2014-04-03T17:25:33.879Z,5574,0,False
30828,2014-04-03T17:27:26.263Z,2727,0,False
30828,2014-04-03T17:28:30.360Z,6602,0,False
30828,2014-04-03T17:34:43.790Z,2136,0,False
30828,2014-04-03T17:42:02.821Z,1895,0,False
30828,2014-04-03T17:42:22.774Z,7083,0,False
30738,2014-04-01T15:15:23.974Z,6128,0,False
30738,2014-04-01T15:16:32.078Z,2186,0,False
30738,2014-04-01T15:20:11.086Z,1603,0,False
30738,2014-04-01T15:22:55.826Z,2186,0,False
30738,2014-04-01T16:21:46.658Z,6395,0,False
30738,2014-04-01T16:21:52.151Z,6395,0,False
35436,2014-04-04T06:01:44.853Z,3493,0,True
35436,2014-04-04T06:02:16.295Z,3493,0,True
35436,2014-04-04T06:02:42.537Z,6361,0,True
35436,2014-04-04T06:12:52.825Z,6361,0,True
35436,2014-04-04T06:12:56.150Z,6361,0,True
35436,2014-04-04T06:13:46.018Z,3493,0,True
35436,2014-04-04T06:13:58.988Z,6361,0,True
35436,2014-04-04T06:14:41.144Z,6361,0,True
35436,2014-04-04T06:15:39.564Z,6003,0,True
35436,2014-04-04T06:16:32.004Z,5930,0,True
35436,2014-04-04T06:16:54.334Z,2168,0,True
35436,2014-04-04T06:17:19.049Z,2168,0,True
35436,2014-04-04T06:18:34.534Z,3501,0,True
35436,2014-04-04T06:19:50.895Z,2135,0,True
35436,2014-04-04T06:19:59.570Z,6428,0,True
35436,2014-04-04T06:20:49.466Z,6062,0,True
35436,2014-04-04T06:23:22.060Z,6518,0,True
35436,2014-04-04T06:23:31.085Z,6518,0,True
35436,2014-04-04T06:23:37.575Z,6518,0,True
36539,2014-04-06T10:25:11.038Z,7981,0,False
36539,2014-04-06T10:27:23.578Z,1392,0,False
36539,2014-04-06T10:28:54.910Z,5097,0,False
36539,2014-04-06T10:29:54.330Z,5092,0,False
33702,2014-04-02T18:43:56.367Z,5810,0,False
33702,2014-04-02T18:45:11.249Z,5775,0,False
33702,2014-04-02T18:46:03.827Z,5810,0,False
33702,2014-04-02T18:51:52.043Z,5810,0,False
33449,2014-04-05T17:21:37.418Z,2592,0,False
33449,2014-04-05T17:22:10.346Z,2592,0,False
33449,2014-04-05T17:51:56.083Z,2592,0,False
34054,2014-04-07T07:58:25.624Z,6653,0,False
34054,2014-04-07T07:59:00.423Z,6653,0,False
34054,2014-04-07T08:01:30.908Z,6758,0,False
33991,2014-04-06T05:18:43.646Z,2197,0,False
33991,2014-04-06T05:20:15.792Z,2197,0,False
33991,2014-04-06T05:21:40.170Z,6721,0,False
33967,2014-04-06T19:41:59.452Z,5216,0,False
33967,2014-04-06T19:42:23.778Z,4181,0,False
33967,2014-04-06T19:42:44.615Z,5835,0,False
33967,2014-04-06T19:43:31.098Z,1924,0,False
33967,2014-04-06T19:43:50.856Z,5216,0,False
33967,2014-04-06T19:44:02.201Z,5216,0,False
34797,2014-04-03T11:16:09.345Z,6735,0,False
34797,2014-04-03T11:17:11.999Z,4566,0,False
34797,2014-04-03T11:18:52.897Z,4580,0,False
34797,2014-04-03T11:22:57.232Z,4581,0,False
34797,2014-04-03T11:23:36.053Z,7766,0,False
34797,2014-04-03T11:25:11.027Z,8232,0,False
34797,2014-04-03T11:26:10.440Z,8211,0,False
34797,2014-04-03T11:27:11.390Z,8212,0,False
39324,2014-04-03T07:16:41.745Z,6655,0,False
39324,2014-04-03T07:17:46.666Z,6457,0,False
39324,2014-04-03T07:19:01.277Z,7811,0,False
40381,2014-04-07T19:49:29.923Z,6845,0,False
40381,2014-04-07T19:50:40.396Z,4394,0,False
40381,2014-04-07T19:52:24.560Z,1006,0,False
40381,2014-04-07T19:53:36.339Z,6135,0,False
40381,2014-04-07T19:55:21.675Z,6845,0,False
40381,2014-04-07T19:57:24.846Z,6756,0,False
36993,2014-04-03T19:18:32.267Z,4293,0,False
36993,2014-04-03T19:20:03.566Z,4293,0,False
36993,2014-04-03T19:22:50.215Z,7824,0,False
36993,2014-04-03T19:25:35.094Z,4293,0,False
36993,2014-04-03T19:28:10.646Z,7824,0,False
36993,2014-04-03T19:35:15.167Z,4293,0,False
36993,2014-04-03T19:35:31.810Z,7824,0,False
36993,2014-04-03T19:38:18.206Z,4293,0,False
36993,2014-04-03T19:39:47.755Z,7824,0,False
37157,2014-04-03T14:38:13.893Z,2106,0,False
37157,2014-04-03T14:38:45.611Z,7160,0,False
37157,2014-04-03T14:39:47.788Z,6693,0,False
37768,2014-04-06T15:01:53.368Z,2193,0,False
37768,2014-04-06T15:02:26.219Z,2193,0,False
37768,2014-04-06T15:03:07.807Z,2193,0,False
38906,2014-04-06T11:20:40.749Z,6841,0,False
38906,2014-04-06T11:22:09.593Z,6688,0,False
38906,2014-04-06T11:22:38.264Z,6717,0,False
38906,2014-04-06T11:26:50.947Z,5969,0,False
43306,2014-04-04T06:51:22.444Z,4442,0,False
43306,2014-04-04T07:00:41.251Z,7501,0,False
43306,2014-04-04T07:07:14.643Z,7496,0,False
44051,2014-04-07T14:00:45.657Z,7826,0,False
44051,2014-04-07T14:00:56.419Z,2964,0,False
44051,2014-04-07T14:01:11.698Z,1013,0,False
44051,2014-04-07T14:01:23.312Z,3132,0,False
41183,2014-04-03T02:48:16.858Z,6682,0,False
41183,2014-04-03T02:51:51.062Z,6602,0,False
41183,2014-04-03T02:52:18.624Z,5818,0,False
41113,2014-04-03T21:33:08.342Z,1156,0,False
41113,2014-04-03T21:43:03.713Z,1155,0,False
41113,2014-04-03T22:00:16.477Z,3334,0,False
47903,2014-04-02T16:53:31.900Z,6168,0,False
47903,2014-04-02T16:53:32.601Z,6168,0,False
47903,2014-04-02T16:53:56.015Z,6168,0,False
47903,2014-04-02T16:53:57.407Z,6168,0,False
47903,2014-04-02T16:54:08.865Z,6201,0,False
47903,2014-04-02T16:55:24.874Z,6201,0,False
47903,2014-04-02T16:55:26.362Z,6201,0,False
47326,2014-04-06T14:45:16.145Z,6271,0,False
47326,2014-04-06T14:46:12.310Z,1894,0,False
47326,2014-04-06T14:47:24.988Z,6801,0,False
47326,2014-04-06T14:48:30.264Z,6750,0,False
47326,2014-04-06T14:49:31.659Z,7168,0,False
47326,2014-04-06T14:50:09.064Z,6750,0,False
47326,2014-04-06T14:51:17.581Z,6749,0,False
47326,2014-04-06T14:51:55.887Z,6747,0,False
47326,2014-04-06T14:52:30.710Z,1493,0,False
47326,2014-04-06T14:54:03.718Z,6723,0,False
47326,2014-04-06T14:55:24.910Z,6693,0,False
47326,2014-04-06T14:57:38.036Z,6655,0,False
47326,2014-04-06T14:58:59.606Z,6704,0,False
47326,2014-04-06T15:04:06.595Z,6609,0,False
47326,2014-04-06T15:04:50.311Z,6720,0,False
47326,2014-04-06T15:16:40.867Z,6693,0,False
48861,2014-04-01T11:42:25.722Z,6604,0,False
48861,2014-04-01T11:45:08.524Z,6693,0,False
48861,2014-04-01T11:49:22.096Z,5776,0,False
48861,2014-04-01T11:52:53.004Z,5810,0,False
48252,2014-04-05T10:36:28.329Z,1578,0,False
48252,2014-04-05T10:37:33.217Z,439,0,False
48252,2014-04-05T10:40:21.210Z,736,0,False
48252,2014-04-05T10:43:16.977Z,7963,0,False
48252,2014-04-05T10:43:58.119Z,7960,0,False
48252,2014-04-05T10:55:41.232Z,1573,0,False
48252,2014-04-05T10:58:00.727Z,6391,0,False
48252,2014-04-05T11:07:20.237Z,5812,0,False
48252,2014-04-05T11:08:02.448Z,5812,0,False
52558,2014-04-02T16:57:04.619Z,6597,0,False
52558,2014-04-02T16:58:15.755Z,6693,0,False
52558,2014-04-02T17:01:26.303Z,2106,0,False
52558,2014-04-02T17:06:58.414Z,563,0,False
52346,2014-04-07T07:07:58.140Z,961,0,False
52346,2014-04-07T07:09:16.478Z,4775,0,False
52346,2014-04-07T07:17:14.118Z,7249,0,False
52346,2014-04-07T07:17:38.225Z,2315,0,False
49606,2014-04-04T17:07:02.254Z,5774,0,False
49606,2014-04-04T17:07:28.859Z,5794,0,False
49606,2014-04-04T17:09:35.714Z,5794,0,False
54788,2014-04-02T20:55:27.866Z,6410,0,False
54788,2014-04-02T20:55:56.440Z,3890,0,False
54788,2014-04-02T20:56:26.130Z,6553,0,False
54788,2014-04-02T20:56:55.458Z,6561,0,False
54788,2014-04-02T20:57:48.371Z,6410,0,False
59833,2014-04-07T14:38:19.250Z,6564,0,False
59833,2014-04-07T14:38:51.779Z,6564,0,False
59833,2014-04-07T14:39:16.662Z,6666,0,False
59833,2014-04-07T14:40:31.123Z,5268,0,False
59833,2014-04-07T14:41:24.715Z,6465,0,False
59833,2014-04-07T14:41:30.509Z,6465,0,False
59833,2014-04-07T14:43:59.135Z,7970,0,False
59833,2014-04-07T14:48:46.950Z,1947,0,False
59833,2014-04-07T14:49:12.323Z,5720,0,False
59833,2014-04-07T14:49:57.830Z,6139,0,False
59833,2014-04-07T14:52:02.565Z,6442,0,False
59833,2014-04-07T14:56:13.889Z,1443,0,False
59833,2014-04-07T14:57:01.301Z,2369,0,False
59833,2014-04-07T14:57:47.120Z,5268,0,False
59833,2014-04-07T14:58:07.525Z,1834,0,False
59833,2014-04-07T14:58:43.628Z,1834,0,False
59833,2014-04-07T14:58:51.855Z,1333,0,False
59833,2014-04-07T15:04:47.553Z,6020,0,False
59571,2014-04-03T17:49:53.782Z,1677,0,False
59571,2014-04-03T17:50:19.570Z,1678,0,False
59571,2014-04-03T17:50:45.316Z,1680,0,False
58568,2014-04-06T19:27:39.257Z,6651,0,False
58568,2014-04-06T19:27:40.947Z,6651,0,False
58568,2014-04-06T19:28:08.703Z,6651,0,False
58568,2014-04-06T19:28:10.254Z,6651,0,False
58568,2014-04-06T19:28:20.222Z,6653,0,False
58568,2014-04-06T19:28:56.382Z,6653,0,False
58568,2014-04-06T19:29:08.638Z,6651,0,False
58568,2014-04-06T19:29:20.335Z,6651,0,False
58568,2014-04-06T19:30:45.558Z,5887,0,False
58568,2014-04-06T19:30:46.849Z,5887,0,False
58568,2014-04-06T19:31:23.630Z,5887,0,False
58568,2014-04-06T19:31:50.988Z,6746,0,False
58568,2014-04-06T19:31:52.028Z,6746,0,False
58568,2014-04-06T19:32:36.105Z,6572,0,False
58568,2014-04-06T19:32:37.247Z,6572,0,False
58568,2014-04-06T19:33:01.617Z,6572,0,False
58568,2014-04-06T19:33:02.559Z,6572,0,False
58568,2014-04-06T19:33:52.486Z,6652,0,False
58568,2014-04-06T19:33:53.638Z,6652,0,False
58568,2014-04-06T19:35:07.831Z,1453,0,False
58568,2014-04-06T19:35:09.044Z,1453,0,False
58568,2014-04-06T19:35:55.032Z,6724,0,False
58568,2014-04-06T19:35:56.264Z,6724,0,False
64253,2014-04-06T13:56:45.243Z,6402,0,True
64253,2014-04-06T13:56:58.436Z,6402,0,True
64253,2014-04-06T14:14:46.005Z,4340,0,True
64253,2014-04-06T14:15:15.439Z,1508,0,True
64253,2014-04-06T14:19:49.348Z,6379,0,True
64253,2014-04-06T14:25:15.774Z,6689,0,True
64253,2014-04-06T14:25:46.950Z,6689,0,True
64413,2014-04-04T11:43:03.859Z,347,0,False
64413,2014-04-04T11:44:43.908Z,6481,0,False
64413,2014-04-04T11:47:25.418Z,2414,0,False
64413,2014-04-04T11:47:58.010Z,530,0,False
63334,2014-04-05T12:00:06.993Z,6101,0,True
63334,2014-04-05T12:06:41.460Z,6101,0,True
63334,2014-04-05T12:24:04.123Z,6101,0,True
63334,2014-04-05T12:27:51.687Z,6101,0,True
63334,2014-04-05T12:29:22.475Z,6101,0,True
61542,2014-04-06T07:02:28.997Z,6746,0,False
61542,2014-04-06T07:02:53.219Z,6724,0,False
61542,2014-04-06T07:03:42.821Z,6705,0,False
61542,2014-04-06T07:03:45.009Z,6720,0,False
61542,2014-04-06T07:04:22.063Z,6705,0,False
61873,2014-04-07T18:51:39.581Z,7375,0,False
61873,2014-04-07T18:52:54.812Z,7375,0,False
61873,2014-04-07T18:54:30.107Z,2501,0,False
69654,2014-04-01T10:23:55.937Z,6704,0,False
69654,2014-04-01T10:25:38.788Z,6693,0,False
69654,2014-04-01T10:27:24.465Z,3792,0,False
69871,2014-04-07T08:53:46.423Z,2686,0,True
69871,2014-04-07T08:54:13.585Z,5519,0,True
69871,2014-04-07T08:54:55.076Z,2686,0,True
69871,2014-04-07T08:57:43.578Z,6178,0,True
69871,2014-04-07T08:57:56.372Z,6062,0,True
69871,2014-04-07T09:01:37.490Z,6441,0,True
69871,2014-04-07T09:07:32.748Z,6441,0,True
69871,2014-04-07T09:08:14.300Z,6442,0,True
69871,2014-04-07T09:28:04.638Z,6442,0,True
69871,2014-04-07T09:28:30.312Z,6442,0,True
69871,2014-04-07T09:28:50.183Z,6441,0,True
69871,2014-04-07T09:29:19.196Z,6062,0,True
71346,2014-04-03T12:42:33.949Z,1857,0,False
71346,2014-04-03T12:43:14.674Z,1855,0,False
71346,2014-04-03T12:43:43.682Z,1857,0,False
71346,2014-04-03T12:44:50.307Z,1232,0,False
71346,2014-04-03T12:46:15.597Z,3119,0,False
71346,2014-04-03T12:49:45.398Z,531,0,False
71346,2014-04-03T12:50:04.588Z,902,0,False
71346,2014-04-03T12:50:40.706Z,1857,0,False
72963,2014-04-06T14:41:09.996Z,4565,0,False
72963,2014-04-06T14:42:15.945Z,7811,0,False
72963,2014-04-06T14:44:41.519Z,6651,0,False
72948,2014-04-02T18:44:44.419Z,6563,0,False
72948,2014-04-02T18:47:57.951Z,7955,0,False
72948,2014-04-02T18:50:16.073Z,2106,0,False
68517,2014-04-04T18:37:05.423Z,1448,0,False
68517,2014-04-04T18:39:55.668Z,1448,0,False
68517,2014-04-04T18:42:21.755Z,4316,0,False
68037,2014-04-01T17:21:59.318Z,6445,0,False
68037,2014-04-01T17:22:36.904Z,7176,0,False
68037,2014-04-01T17:22:55.374Z,5819,0,False
68037,2014-04-01T17:23:09.746Z,5486,0,False
68037,2014-04-01T17:23:24.675Z,3298,0,False
68037,2014-04-01T17:23:37.671Z,259,0,False
68037,2014-04-01T17:24:08.205Z,327,0,False
68037,2014-04-01T17:25:38.436Z,3749,0,False
68037,2014-04-01T17:25:52.543Z,3293,0,False
68742,2014-04-03T08:09:53.298Z,6410,0,False
68742,2014-04-03T08:10:31.999Z,6554,0,False
68742,2014-04-03T08:11:15.092Z,5959,0,False
68742,2014-04-03T08:12:22.159Z,1728,0,False
68883,2014-04-02T19:47:23.926Z,6571,0,False
68883,2014-04-02T19:50:18.379Z,4556,0,False
68883,2014-04-02T19:54:44.469Z,5778,0,False
78107,2014-04-06T13:48:15.178Z,2106,0,False
78107,2014-04-06T13:48:20.564Z,6510,0,False
78107,2014-04-06T13:48:47.442Z,2107,0,False
78107,2014-04-06T13:48:50.689Z,6567,0,False
78107,2014-04-06T13:48:55.495Z,6564,0,False
78107,2014-04-06T13:49:01.418Z,6566,0,False
78107,2014-04-06T13:49:07.973Z,6568,0,False
78107,2014-04-06T13:49:16.180Z,6665,0,False
78107,2014-04-06T13:49:39.274Z,6689,0,False
78752,2014-04-07T10:45:59.188Z,2460,0,False
78752,2014-04-07T10:46:30.547Z,2508,0,False
78752,2014-04-07T10:47:02.844Z,2506,0,False
78752,2014-04-07T10:47:27.597Z,2464,0,False
78752,2014-04-07T10:48:58.886Z,6400,0,False
78552,2014-04-03T19:14:44.194Z,7354,0,False
78552,2014-04-03T19:16:02.742Z,7161,0,False
78552,2014-04-03T19:21:11.933Z,7161,0,False
78552,2014-04-03T19:21:55.991Z,7161,0,False
78873,2014-04-06T20:16:37.522Z,1442,0,False
78873,2014-04-06T20:16:54.304Z,1442,0,False
78873,2014-04-06T20:16:55.578Z,1442,0,False
79824,2014-04-03T12:17:17.213Z,6566,0,False
79824,2014-04-03T12:20:04.088Z,4544,0,False
79824,2014-04-03T12:20:44.082Z,8045,0,False
79824,2014-04-03T12:22:01.184Z,8045,0,False
79824,2014-04-03T12:22:34.366Z,8045,0,False
80098,2014-04-05T10:37:10.748Z,7811,0,False
80098,2014-04-05T10:39:10.143Z,5391,0,False
80098,2014-04-05T10:40:01.734Z,7811,0,False
80098,2014-04-05T10:43:47.169Z,5456,0,False
81213,2014-04-01T10:41:23.624Z,6564,0,False
81213,2014-04-01T10:42:56.758Z,5966,0,False
81213,2014-04-01T10:43:22.667Z,6552,0,False
81027,2014-04-07T06:34:51.791Z,6754,0,False
81027,2014-04-07T06:35:31.806Z,6651,0,False
81027,2014-04-07T06:35:41.865Z,5933,0,False
81027,2014-04-07T06:42:22.911Z,7995,0,False
81549,2014-04-05T12:39:16.604Z,2845,0,False
81549,2014-04-05T12:39:51.174Z,2845,0,False
81549,2014-04-05T12:40:08.483Z,2845,0,False
73986,2014-04-06T21:36:28.438Z,5964,0,True
73986,2014-04-06T21:36:41.113Z,5437,0,True
73986,2014-04-06T21:39:49.702Z,5437,0,True
73986,2014-04-06T21:41:10.912Z,5437,0,True
73986,2014-04-06T21:45:15.355Z,5437,0,True
74839,2014-04-04T18:17:47.213Z,3147,0,False
74839,2014-04-04T18:18:26.767Z,6405,0,False
74839,2014-04-04T18:18:37.663Z,6405,0,False
74839,2014-04-04T18:19:05.094Z,468,0,False
74839,2014-04-04T18:19:55.189Z,459,0,False
74839,2014-04-04T18:21:25.382Z,2152,0,False
74839,2014-04-04T18:22:16.457Z,246,0,False
74839,2014-04-04T18:24:47.373Z,4679,0,False
74839,2014-04-04T18:26:11.740Z,5751,0,False
74839,2014-04-04T18:27:09.231Z,6870,0,False
74839,2014-04-04T18:27:42.800Z,6868,0,False
74839,2014-04-04T18:28:19.939Z,4677,0,False
74839,2014-04-04T18:28:56.836Z,5751,0,False
74839,2014-04-04T18:30:10.087Z,4680,0,False
75216,2014-04-07T07:32:59.125Z,6667,0,False
75216,2014-04-07T07:34:12.147Z,6696,0,False
75216,2014-04-07T07:34:55.058Z,6667,0,False
75216,2014-04-07T07:36:04.280Z,6696,0,False
75216,2014-04-07T07:38:19.274Z,6648,0,False
75216,2014-04-07T07:48:04.287Z,6667,0,False
75216,2014-04-07T07:51:53.014Z,6667,0,False
76328,2014-04-06T18:29:38.775Z,7083,0,False
76328,2014-04-06T18:30:07.081Z,6553,0,False
76328,2014-04-06T18:30:37.314Z,6376,0,False
76328,2014-04-06T18:31:10.756Z,6572,0,False
76328,2014-04-06T18:32:18.463Z,6724,0,False
76328,2014-04-06T18:33:04.601Z,6726,0,False
76328,2014-04-06T18:33:28.298Z,6801,0,False
76328,2014-04-06T18:33:51.981Z,6653,0,False
76328,2014-04-06T18:34:13.003Z,6747,0,False
76328,2014-04-06T18:35:11.835Z,6723,0,False
76328,2014-04-06T18:35:41.767Z,6746,0,False
76328,2014-04-06T18:36:34.970Z,6721,0,False
76328,2014-04-06T18:37:06.803Z,6114,0,False
76328,2014-04-06T18:40:49.578Z,6427,0,False
